Transaction_ID,Customer_ID,Customer_Age,Customer_Gender,Product_Category,Product_Name,Quantity,Unit_Price,Discount_Percent,Total_Amount,Purchase_Date,Customer_City,Payment_Method,Store_Branch,Rating,Month,Month_Num,Segment
TXN00096,CUST0063,33,Male,Audio,AirPods Pro 2,1,540.61,0,540.61,2025-08-15,Dubai,Tabby (BNPL),Downtown Branch,5.0,August,8,Low-Engagement
TXN00099,CUST0067,28,Female,Smart Home,Amazon Echo Dot,1,1022.96,0,1022.96,2025-02-23,Al Ain,Debit Card,Online Store,5.0,February,2,High-Value
TXN00007,CUST0107,51,Male,Audio,JBL Flip 6,1,1239.71,0,1239.71,2025-01-01,Dubai,Apple Pay,Outlet Branch,5.0,January,1,Low-Engagement
TXN00877,CUST0151,19,Male,Cameras,GoPro Hero 12,1,3190.69,10,2871.62,2025-06-06,Ras Al Khaimah,Cash,Downtown Branch,2.0,June,6,Loyal/Regular
TXN00823,CUST0143,53,Male,Tablets,iPad Air,1,1604.55,10,1444.1,2025-05-16,Ajman,Apple Pay,Outlet Branch,5.0,May,5,High-Value
TXN00208,CUST0071,59,Female,Mobiles,Samsung Galaxy S24,1,2636.73,0,2636.73,2025-11-09,Ajman,Debit Card,Online Store,3.0,November,11,High-Value
TXN00804,CUST0067,28,Female,TVs,Samsung 55in QLED,1,7699.46,20,6159.57,2025-02-27,Al Ain,Apple Pay,Outlet Branch,5.0,February,2,High-Value
TXN00687,CUST0126,53,Female,Mobiles,OnePlus 12,3,2973.11,0,8919.33,2025-01-08,Ras Al Khaimah,Credit Card,Online Store,5.0,January,1,High-Value
TXN00873,CUST0071,59,Female,Audio,Sony WH-1000XM5,4,1350.78,0,5403.12,2025-06-03,Ajman,Cash,Online Store,4.0,June,6,High-Value
TXN00246,CUST0136,18,Female,Laptops,Asus ZenBook 14,1,4406.45,0,4406.45,2025-02-02,Fujairah,Cash,Outlet Branch,4.0,February,2,High-Value
TXN00612,CUST0096,59,Male,Audio,AirPods Pro 2,5,279.06,0,1395.3,2025-10-14,Dubai,Tabby (BNPL),Mall Branch,1.0,October,10,Loyal/Regular
TXN00230,CUST0120,52,Male,Tablets,iPad Air,1,1394.0,0,1394.0,2025-11-24,Al Ain,Credit Card,Downtown Branch,4.0,November,11,At-Risk
TXN00265,CUST0153,60,Male,Audio,AirPods Pro 2,1,1003.53,0,1003.53,2025-12-26,Abu Dhabi,Tabby (BNPL),Outlet Branch,5.0,December,12,At-Risk
TXN00907,CUST0267,31,Female,Gaming,PlayStation 5,1,1253.61,20,1002.89,2025-11-10,Fujairah,Credit Card,Mall Branch,4.0,November,11,Loyal/Regular
TXN00369,CUST0163,25,Female,TVs,Sony 50in Bravia,1,5316.62,10,4784.96,2025-11-12,Sharjah,Tabby (BNPL),Outlet Branch,4.0,November,11,Loyal/Regular
TXN01042,CUST0155,20,Female,Smart Home,Amazon Echo Dot,2,506.57,0,1013.14,2025-03-13,Sharjah,Apple Pay,Mall Branch,4.0,March,3,Loyal/Regular
TXN00897,CUST0208,22,Female,Smart Home,Ring Video Doorbell,2,256.37,10,461.47,2025-03-07,Sharjah,Debit Card,Downtown Branch,4.0,March,3,Loyal/Regular
TXN01196,CUST0067,28,Female,Accessories,Wireless Charger Pad,2,225.31,0,450.62,2025-09-02,Al Ain,Credit Card,Mall Branch,3.0,September,9,High-Value
TXN00202,CUST0014,42,Male,TVs,LG 65in OLED,1,4720.69,5,4484.66,2025-03-02,Abu Dhabi,Debit Card,Outlet Branch,4.0,March,3,High-Value
TXN00730,CUST0098,49,Female,Mobiles,iPhone 15,2,3988.12,0,7976.24,2025-06-14,Sharjah,Apple Pay,Online Store,4.0,June,6,At-Risk
TXN01154,CUST0127,24,Male,Wearables,Samsung Galaxy Watch 6,4,541.55,20,1732.96,2025-11-18,Abu Dhabi,Cash,Mall Branch,5.0,November,11,At-Risk
TXN00800,CUST0142,20,Female,Audio,Bose QuietComfort,1,293.93,5,279.23,2025-09-02,Al Ain,Tabby (BNPL),Downtown Branch,3.0,September,9,Low-Engagement
TXN00866,CUST0279,65,Female,Laptops,Asus ZenBook 14,2,4368.04,0,8736.08,2025-06-21,Abu Dhabi,Cash,Downtown Branch,4.0,June,6,High-Value
TXN00404,CUST0196,24,Female,Laptops,MacBook Air M3,1,8414.04,10,7572.64,2025-06-28,Unknown,Credit Card,Downtown Branch,5.0,June,6,Loyal/Regular
TXN01090,CUST0080,33,Female,Gaming,Xbox Series X,1,722.19,0,722.19,2025-02-22,Ras Al Khaimah,Debit Card,Online Store,5.0,February,2,At-Risk
TXN01152,CUST0099,43,Male,Smart Home,Google Nest Hub,1,1040.3,5,988.28,2025-12-13,Sharjah,Cash,Online Store,5.0,December,12,High-Value
TXN00611,CUST0024,35,Female,Laptops,Lenovo ThinkPad E14,1,8075.67,0,8075.67,2025-06-22,Ras Al Khaimah,Apple Pay,Online Store,4.0,June,6,High-Value
TXN00887,CUST0071,59,Female,Cameras,DJI Osmo Pocket 3,1,3739.156218487395,0,3739.16,2025-08-28,Ajman,Apple Pay,Outlet Branch,5.0,August,8,High-Value
TXN00333,CUST0177,60,Female,Accessories,Laptop Sleeve,1,313.9,10,282.51,2025-06-08,Ras Al Khaimah,Credit Card,Online Store,3.0,June,6,At-Risk
TXN00304,CUST0200,47,Female,Audio,JBL Flip 6,1,1293.34,0,1293.34,2025-06-26,Fujairah,Cash,Mall Branch,1.0,June,6,High-Value
TXN00261,CUST0026,40,Male,Tablets,Samsung Galaxy Tab S9,2,3099.91,5,5889.83,2025-03-14,Ras Al Khaimah,Tabby (BNPL),Mall Branch,5.0,March,3,At-Risk
TXN00145,CUST0171,45,Male,TVs,Samsung 55in QLED,1,2640.29,5,2508.28,2025-11-25,Ras Al Khaimah,Apple Pay,Downtown Branch,4.0,November,11,High-Value
TXN00829,CUST0073,33,Male,Laptops,Dell XPS 13,1,2077.99,10,1870.19,2025-01-06,Dubai,Apple Pay,Downtown Branch,5.0,January,1,At-Risk
TXN00628,CUST0004,24,Male,Audio,Bose QuietComfort,1,915.070542635659,0,915.07,2025-05-25,Al Ain,Apple Pay,Online Store,5.0,May,5,Loyal/Regular
TXN00699,CUST0218,54,Female,Smart Home,Philips Hue Starter Kit,1,492.38,10,443.14,2025-12-05,Ajman,Cash,Outlet Branch,4.0,December,12,Loyal/Regular
TXN00284,CUST0161,59,Female,Smart Home,Amazon Echo Dot,2,249.75,0,499.5,2025-12-22,Ras Al Khaimah,Debit Card,Online Store,4.0,December,12,High-Value
TXN00920,CUST0103,30,Female,Laptops,MacBook Air M3,2,5302.389552238806,0,10604.78,2025-01-07,Sharjah,Credit Card,Outlet Branch,1.0,January,1,High-Value
TXN01119,CUST0277,55,Female,Gaming,PlayStation 5,2,1351.14,10,2432.05,2025-02-08,Ajman,Tabby (BNPL),Downtown Branch,5.0,February,2,At-Risk
TXN00938,CUST0057,58,Male,Cameras,DJI Osmo Pocket 3,5,6153.1,5,29227.22,2025-01-14,Sharjah,Cash,Downtown Branch,4.0,January,1,High-Value
TXN00012,CUST0138,65,Female,Cameras,Canon EOS R50,1,5197.1,0,5197.1,2025-06-09,Al Ain,Debit Card,Outlet Branch,5.0,June,6,At-Risk
TXN00009,CUST0102,45,Female,Smart Home,Amazon Echo Dot,2,721.79,15,1227.04,2025-11-03,Sharjah,Credit Card,Downtown Branch,5.0,November,11,Loyal/Regular
TXN00891,CUST0160,22,Female,Accessories,USB-C Cable Pack,1,301.3,0,301.3,2025-12-13,Abu Dhabi,Apple Pay,Downtown Branch,5.0,December,12,Loyal/Regular
TXN00595,CUST0258,47,Male,Accessories,Wireless Charger Pad,1,310.93,0,310.93,2025-07-05,Ajman,Cash,Mall Branch,4.0,July,7,High-Value
TXN00694,CUST0037,59,Female,Gaming,PlayStation 5,1,1501.26,5,1426.2,2025-03-24,Sharjah,Cash,Downtown Branch,5.0,March,3,Low-Engagement
TXN00532,CUST0229,47,Male,Wearables,Apple Watch Series 9,3,839.24,5,2391.83,2025-06-15,Dubai,Cash,Downtown Branch,5.0,June,6,High-Value
TXN00895,CUST0196,24,Female,Smart Home,Google Nest Hub,1,458.71,0,458.71,2025-07-16,Sharjah,Tabby (BNPL),Outlet Branch,3.0,July,7,Loyal/Regular
TXN01184,CUST0259,29,Female,Laptops,Dell XPS 13,1,2879.72,5,2735.73,2025-06-28,Al Ain,Apple Pay,Mall Branch,5.0,June,6,High-Value
TXN00470,CUST0020,30,Male,Cameras,DJI Osmo Pocket 3,1,4876.85,0,4876.85,2025-10-05,Dubai,Tabby (BNPL),Online Store,4.0,October,10,Loyal/Regular
TXN00128,CUST0006,23,Male,TVs,Sony 50in Bravia,1,5910.83,0,5910.83,2025-04-13,Sharjah,Tabby (BNPL),Online Store,5.0,April,4,Low-Engagement
TXN00737,CUST0214,44,Female,Wearables,Garmin Venu 3,2,1936.3,0,3872.6,2025-05-23,Al Ain,Debit Card,Downtown Branch,4.0,May,5,At-Risk
TXN01037,CUST0236,32,Male,Mobiles,Samsung Galaxy S24,1,1541.5,0,1541.5,2025-02-28,Fujairah,Debit Card,Outlet Branch,3.0,February,2,Loyal/Regular
TXN00058,CUST0221,65,Male,Tablets,Samsung Galaxy Tab S9,2,1764.58,0,3529.16,2025-11-26,Ajman,Cash,Mall Branch,4.0,November,11,Loyal/Regular
TXN00956,CUST0129,53,Male,Cameras,Canon EOS R50,1,1683.69,0,1683.69,2025-03-06,Abu Dhabi,Apple Pay,Outlet Branch,1.0,March,3,At-Risk
TXN01064,CUST0172,39,Female,Accessories,USB-C Cable Pack,1,248.67,0,248.67,2025-06-14,Ras Al Khaimah,Apple Pay,Downtown Branch,5.0,June,6,Loyal/Regular
TXN00034,CUST0240,26,Female,Laptops,Dell XPS 13,1,7156.14,5,6798.33,2025-10-13,Ras Al Khaimah,Tabby (BNPL),Online Store,3.0,October,10,High-Value
TXN00238,CUST0122,22,Male,Gaming,Nintendo Switch OLED,3,669.35,0,2008.05,2025-11-21,Abu Dhabi,Cash,Outlet Branch,1.0,November,11,At-Risk
TXN01169,CUST0246,55,Male,Cameras,Canon EOS R50,1,5662.76,5,5379.62,2025-12-19,Abu Dhabi,Tabby (BNPL),Outlet Branch,5.0,December,12,At-Risk
TXN00283,CUST0119,47,Male,Accessories,Wireless Charger Pad,1,114.52,10,103.07,2025-12-28,Dubai,Cash,Online Store,5.0,December,12,Loyal/Regular
TXN00587,CUST0189,30,Male,Tablets,Xiaomi Pad 6,4,3153.89,10,11354.0,2025-03-01,Dubai,Tabby (BNPL),Downtown Branch,5.0,March,3,Loyal/Regular
TXN00935,CUST0225,28,Female,Smart Home,Ring Video Doorbell,1,1067.68,0,1067.68,2025-07-04,Sharjah,Credit Card,Outlet Branch,4.0,July,7,High-Value
TXN00363,CUST0093,47,Male,Cameras,Sony Alpha A6400,2,6386.0,10,11494.8,2025-11-26,Unknown,Debit Card,Outlet Branch,4.0,November,11,High-Value
TXN00244,CUST0202,53,Female,Cameras,DJI Osmo Pocket 3,1,1844.74,0,1844.74,2025-03-22,Sharjah,Tabby (BNPL),Outlet Branch,3.0,March,3,Loyal/Regular
TXN00604,CUST0131,39,Male,Tablets,Samsung Galaxy Tab S9,3,3402.14,0,10206.42,2025-12-06,Ras Al Khaimah,Apple Pay,Outlet Branch,4.0,December,12,Loyal/Regular
TXN00093,CUST0014,42,Male,Tablets,Xiaomi Pad 6,4,2149.69,0,8598.76,2025-11-23,Abu Dhabi,Apple Pay,Downtown Branch,5.0,November,11,High-Value
TXN00211,CUST0002,65,Female,Mobiles,iPhone 15,1,1704.84,0,1704.84,2025-02-28,Sharjah,Credit Card,Outlet Branch,3.0,February,2,At-Risk
TXN00338,CUST0094,22,Female,Cameras,GoPro Hero 12,2,1922.47,15,3268.2,2025-08-03,Fujairah,Debit Card,Outlet Branch,4.0,August,8,Loyal/Regular
TXN01014,CUST0242,62,Female,Gaming,Nintendo Switch OLED,1,1400.83,0,1400.83,2025-05-13,Unknown,Apple Pay,Online Store,4.0,May,5,High-Value
TXN01032,CUST0005,45,Male,Tablets,Xiaomi Pad 6,1,2031.39,15,1726.68,2025-02-12,Dubai,Cash,Downtown Branch,4.0,February,2,Loyal/Regular
TXN00792,CUST0056,58,Female,Mobiles,Samsung Galaxy S24,1,1375.51,10,1237.96,2025-03-22,Fujairah,Cash,Outlet Branch,5.0,March,3,At-Risk
TXN00669,CUST0216,31,Female,Wearables,Garmin Venu 3,1,1090.6,0,1090.6,2025-12-26,Ajman,Credit Card,Downtown Branch,5.0,December,12,High-Value
TXN00302,CUST0217,55,Male,Mobiles,OnePlus 12,1,1193.94,0,1193.94,2025-01-09,Fujairah,Debit Card,Online Store,5.0,January,1,High-Value
TXN00948,CUST0278,53,Female,Wearables,Apple Watch Series 9,4,434.99,5,1652.96,2025-09-09,Ajman,Credit Card,Downtown Branch,5.0,September,9,At-Risk
TXN01116,CUST0014,42,Male,Gaming,PlayStation 5,1,2255.4,10,2029.86,2025-12-02,Abu Dhabi,Tabby (BNPL),Outlet Branch,5.0,December,12,High-Value
TXN00086,CUST0279,65,Female,Accessories,Wireless Charger Pad,2,41.72,0,83.44,2025-12-02,Abu Dhabi,Cash,Online Store,3.0,December,12,High-Value
TXN00191,CUST0202,53,Female,Accessories,USB-C Cable Pack,1,214.78,0,214.78,2025-06-21,Sharjah,Credit Card,Outlet Branch,4.0,June,6,Loyal/Regular
TXN00040,CUST0142,20,Female,Audio,Sony WH-1000XM5,3,915.070542635659,0,2745.21,2025-03-21,Al Ain,Tabby (BNPL),Mall Branch,2.0,March,3,Low-Engagement
TXN00976,CUST0197,29,Female,Gaming,Xbox Series X,1,2397.73,15,2038.07,2025-12-24,Dubai,Debit Card,Outlet Branch,4.0,December,12,High-Value
TXN00635,CUST0082,26,Female,Mobiles,iPhone 15,1,4094.18,0,4094.18,2025-11-10,Sharjah,Apple Pay,Mall Branch,5.0,November,11,Loyal/Regular
TXN00765,CUST0276,33,Female,Tablets,Xiaomi Pad 6,1,2976.03,0,2976.03,2025-07-26,Ras Al Khaimah,Tabby (BNPL),Outlet Branch,4.0,July,7,High-Value
TXN00724,CUST0028,58,Male,Audio,AirPods Pro 2,1,1153.3,0,1153.3,2025-06-01,Al Ain,Credit Card,Outlet Branch,2.0,June,6,High-Value
TXN00064,CUST0162,52,Female,Tablets,Xiaomi Pad 6,1,891.2,0,891.2,2025-03-02,Dubai,Cash,Mall Branch,4.0,March,3,Low-Engagement
TXN00234,CUST0166,64,Female,Mobiles,iPhone 15,2,1346.53,0,2693.06,2025-01-17,Ajman,Cash,Mall Branch,4.0,January,1,High-Value
TXN00677,CUST0224,39,Female,Wearables,Fitbit Charge 6,3,1077.97,10,2910.52,2025-01-10,Ras Al Khaimah,Tabby (BNPL),Online Store,4.0,January,1,High-Value
TXN00106,CUST0161,59,Female,Audio,AirPods Pro 2,1,972.14,0,972.14,2025-04-01,Ras Al Khaimah,Credit Card,Outlet Branch,4.0,April,4,High-Value
TXN00754,CUST0018,53,Female,Cameras,GoPro Hero 12,5,2698.9,0,13494.5,2025-12-23,Fujairah,Tabby (BNPL),Outlet Branch,5.0,December,12,High-Value
TXN00903,CUST0235,65,Male,Mobiles,Xiaomi Redmi Note 13,1,1914.2,0,1914.2,2025-10-28,Abu Dhabi,Tabby (BNPL),Outlet Branch,3.0,October,10,Loyal/Regular
TXN00254,CUST0243,41,Male,Mobiles,Samsung Galaxy S24,1,1819.03,5,1728.08,2025-10-02,Al Ain,Apple Pay,Online Store,5.0,October,10,High-Value
TXN00423,CUST0245,28,Female,Tablets,Xiaomi Pad 6,1,2693.65,10,2424.29,2025-06-05,Dubai,Debit Card,Downtown Branch,3.0,June,6,At-Risk
TXN00775,CUST0054,64,Female,Laptops,Dell XPS 13,3,5448.57,0,16345.71,2025-11-04,Al Ain,Tabby (BNPL),Online Store,5.0,November,11,Loyal/Regular
TXN00859,CUST0279,65,Female,Laptops,Lenovo ThinkPad E14,3,5275.21,5,15034.35,2025-12-07,Abu Dhabi,Debit Card,Outlet Branch,4.0,December,12,High-Value
TXN00925,CUST0228,59,Female,Mobiles,Xiaomi Redmi Note 13,1,4362.35,5,4144.23,2025-03-06,Sharjah,Cash,Downtown Branch,4.0,March,3,High-Value
TXN00080,CUST0271,33,Female,Smart Home,Amazon Echo Dot,1,964.98,0,964.98,2025-03-21,Ajman,Tabby (BNPL),Outlet Branch,2.0,March,3,At-Risk
TXN00990,CUST0211,27,Male,Smart Home,Ring Video Doorbell,1,596.46,0,596.46,2025-06-08,Ajman,Cash,Mall Branch,4.0,June,6,At-Risk
TXN00498,CUST0280,62,Female,Tablets,Lenovo Tab P11,2,3042.0,10,5475.6,2025-08-11,Abu Dhabi,Credit Card,Mall Branch,4.0,August,8,High-Value
TXN01167,CUST0093,47,Male,Cameras,Sony Alpha A6400,1,5951.27,5,5653.71,2025-12-11,Fujairah,Apple Pay,Outlet Branch,5.0,December,12,High-Value
TXN00088,CUST0266,38,Male,TVs,Samsung 55in QLED,1,6144.15,5,5836.94,2025-11-18,Ajman,Cash,Online Store,3.0,November,11,High-Value
TXN00065,CUST0232,39,Female,Mobiles,iPhone 15,1,2688.510819672131,5,2554.09,2025-12-03,Abu Dhabi,Tabby (BNPL),Outlet Branch,4.0,December,12,High-Value
TXN00606,CUST0050,52,Female,Gaming,Xbox Series X,3,1377.17,0,4131.51,2025-08-14,Fujairah,Credit Card,Outlet Branch,5.0,August,8,Loyal/Regular
TXN00275,CUST0258,47,Male,Cameras,GoPro Hero 12,3,1918.61,0,5755.83,2025-03-24,Ajman,Tabby (BNPL),Online Store,4.0,March,3,High-Value
TXN01082,CUST0137,26,Female,Wearables,Fitbit Charge 6,1,528.4,10,475.56,2025-01-05,Sharjah,Tabby (BNPL),Online Store,2.0,January,1,At-Risk
TXN00154,CUST0041,43,Female,Gaming,Logitech G502 Mouse,1,1309.8,5,1244.31,2025-03-27,Sharjah,Credit Card,Mall Branch,3.0,March,3,At-Risk
TXN00614,CUST0185,65,Male,Smart Home,Philips Hue Starter Kit,1,242.02,0,242.02,2025-11-23,Ras Al Khaimah,Debit Card,Mall Branch,3.0,November,11,High-Value
TXN00411,CUST0076,32,Male,TVs,Samsung 55in QLED,3,3534.25,0,10602.75,2025-06-11,Dubai,Debit Card,Downtown Branch,3.0,June,6,High-Value
TXN00831,CUST0017,25,Female,Cameras,Sony Alpha A6400,1,3768.12,10,3391.31,2025-10-15,Dubai,Tabby (BNPL),Online Store,5.0,October,10,High-Value
TXN00913,CUST0103,30,Female,TVs,LG 65in OLED,1,4030.92,0,4030.92,2025-03-21,Sharjah,Apple Pay,Downtown Branch,4.0,March,3,High-Value
TXN00518,CUST0108,50,Male,Audio,JBL Flip 6,1,731.97,5,695.37,2025-03-03,Unknown,Cash,Online Store,4.0,March,3,High-Value
TXN00045,CUST0267,31,Female,TVs,Hisense 43in 4K,1,5574.72,20,4459.78,2025-11-14,Fujairah,Credit Card,Outlet Branch,5.0,November,11,Loyal/Regular
TXN00391,CUST0187,60,Female,Cameras,Sony Alpha A6400,1,2763.82,20,2211.06,2025-11-07,Dubai,Tabby (BNPL),Outlet Branch,5.0,November,11,At-Risk
TXN00221,CUST0047,56,Female,Tablets,Lenovo Tab P11,2,3013.88,0,6027.76,2025-11-11,Al Ain,Debit Card,Mall Branch,5.0,November,11,At-Risk
TXN00141,CUST0219,18,Female,Wearables,Garmin Venu 3,1,417.21,5,396.35,2025-05-17,Abu Dhabi,Cash,Outlet Branch,4.0,May,5,Loyal/Regular
TXN00358,CUST0253,52,Female,Cameras,Canon EOS R50,1,5203.34,0,5203.34,2025-06-20,Ras Al Khaimah,Cash,Outlet Branch,5.0,June,6,High-Value
TXN00723,CUST0021,60,Male,Wearables,Garmin Venu 3,1,1920.12,0,1920.12,2025-11-11,Fujairah,Cash,Downtown Branch,3.0,November,11,High-Value
TXN00262,CUST0005,45,Male,Accessories,USB-C Cable Pack,2,237.16,0,474.32,2025-03-26,Dubai,Cash,Online Store,4.0,March,3,Loyal/Regular
TXN00899,CUST0036,59,Female,Tablets,Samsung Galaxy Tab S9,1,1630.03,20,1304.02,2025-10-14,Ajman,Cash,Mall Branch,3.0,October,10,Loyal/Regular
TXN00196,CUST0141,62,Male,Laptops,HP Pavilion 15,1,3377.92,15,2871.23,2025-02-13,Al Ain,Cash,Downtown Branch,4.0,February,2,Loyal/Regular
TXN00116,CUST0032,38,Male,Tablets,Samsung Galaxy Tab S9,5,2270.48,0,11352.4,2025-05-06,Sharjah,Apple Pay,Online Store,4.0,May,5,High-Value
TXN00719,CUST0049,64,Male,Cameras,GoPro Hero 12,2,6397.79,5,12155.8,2025-12-23,Ras Al Khaimah,Debit Card,Online Store,3.0,December,12,High-Value
TXN01176,CUST0117,60,Female,Gaming,Logitech G502 Mouse,1,398.46,0,398.46,2025-10-14,Ajman,Tabby (BNPL),Online Store,3.0,October,10,High-Value
TXN01080,CUST0205,58,Female,Laptops,HP Pavilion 15,1,5305.62,20,4244.5,2025-11-18,Fujairah,Credit Card,Mall Branch,4.0,November,11,Loyal/Regular
TXN00359,CUST0141,62,Male,Accessories,USB-C Cable Pack,4,345.01,0,1380.04,2025-03-19,Al Ain,Debit Card,Mall Branch,4.0,March,3,Loyal/Regular
TXN01061,CUST0064,64,Female,Laptops,Lenovo ThinkPad E14,5,3137.29,0,15686.45,2025-02-06,Fujairah,Apple Pay,Outlet Branch,4.0,February,2,At-Risk
TXN01020,CUST0242,62,Female,Cameras,DJI Osmo Pocket 3,1,3696.65,10,3326.98,2025-11-26,Fujairah,Credit Card,Mall Branch,4.0,November,11,High-Value
TXN01001,CUST0251,61,Male,Cameras,Sony Alpha A6400,1,1461.39,10,1315.25,2025-07-27,Fujairah,Tabby (BNPL),Downtown Branch,2.0,July,7,At-Risk
TXN00936,CUST0277,55,Female,Gaming,PlayStation 5,4,792.85,15,2695.69,2025-03-23,Ajman,Cash,Mall Branch,5.0,March,3,At-Risk
TXN00755,CUST0111,25,Male,Accessories,Wireless Charger Pad,1,255.32,20,204.26,2025-04-27,Al Ain,Debit Card,Downtown Branch,5.0,April,4,At-Risk
TXN00421,CUST0212,62,Male,Smart Home,Philips Hue Starter Kit,4,615.15,10,2214.54,2025-12-09,Ras Al Khaimah,Debit Card,Downtown Branch,3.0,December,12,High-Value
TXN00150,CUST0181,36,Male,Tablets,Samsung Galaxy Tab S9,1,2716.88,15,2309.35,2025-07-21,Ajman,Credit Card,Mall Branch,5.0,July,7,At-Risk
TXN00010,CUST0148,53,Female,Accessories,Anker Power Bank,1,179.98,0,179.98,2025-03-18,Al Ain,Apple Pay,Outlet Branch,3.0,March,3,High-Value
TXN01070,CUST0276,33,Female,Laptops,Asus ZenBook 14,1,6353.17,0,6353.17,2025-06-24,Ras Al Khaimah,Credit Card,Online Store,5.0,June,6,High-Value
TXN01157,CUST0034,35,Male,TVs,Sony 50in Bravia,2,7641.99,5,14519.78,2025-06-23,Sharjah,Debit Card,Outlet Branch,3.0,June,6,High-Value
TXN00535,CUST0196,24,Female,TVs,Hisense 43in 4K,3,1487.18,10,4015.39,2025-04-18,Sharjah,Apple Pay,Downtown Branch,1.0,April,4,Loyal/Regular
TXN00549,CUST0051,59,Female,Audio,Bose QuietComfort,1,754.66,0,754.66,2025-12-06,Dubai,Cash,Outlet Branch,4.0,December,12,Loyal/Regular
TXN00299,CUST0128,25,Male,TVs,Hisense 43in 4K,5,7752.44,0,38762.2,2025-01-14,Ras Al Khaimah,Tabby (BNPL),Online Store,5.0,January,1,High-Value
TXN00977,CUST0161,59,Female,Laptops,HP Pavilion 15,1,3635.93,0,3635.93,2025-06-06,Ras Al Khaimah,Cash,Online Store,5.0,June,6,High-Value
TXN00123,CUST0020,30,Male,Tablets,Xiaomi Pad 6,1,3170.29,15,2694.75,2025-12-13,Dubai,Apple Pay,Downtown Branch,5.0,December,12,Loyal/Regular
TXN00710,CUST0205,58,Female,Audio,Bose QuietComfort,1,212.33,5,201.71,2025-01-22,Fujairah,Apple Pay,Outlet Branch,4.0,January,1,Loyal/Regular
TXN01099,CUST0229,47,Male,Audio,AirPods Pro 2,1,680.09,0,680.09,2025-02-23,Dubai,Cash,Online Store,5.0,February,2,High-Value
TXN00770,CUST0023,32,Male,Audio,Sony WH-1000XM5,1,460.32,10,414.29,2025-12-20,Ajman,Tabby (BNPL),Downtown Branch,4.0,December,12,High-Value
TXN00089,CUST0168,54,Male,TVs,Sony 50in Bravia,2,4232.23,0,8464.46,2025-06-15,Abu Dhabi,Credit Card,Online Store,5.0,June,6,Loyal/Regular
TXN01033,CUST0096,59,Male,Mobiles,Google Pixel 8,1,3794.12,0,3794.12,2025-06-13,Dubai,Apple Pay,Downtown Branch,4.0,June,6,Loyal/Regular
TXN00098,CUST0163,25,Female,Laptops,Lenovo ThinkPad E14,1,4993.75,0,4993.75,2025-11-18,Sharjah,Tabby (BNPL),Downtown Branch,5.0,November,11,Loyal/Regular
TXN01192,CUST0272,53,Male,Audio,AirPods Pro 2,1,507.98,0,507.98,2025-12-22,Ras Al Khaimah,Tabby (BNPL),Online Store,5.0,December,12,Loyal/Regular
TXN00349,CUST0266,38,Male,TVs,LG 65in OLED,1,1428.54,0,1428.54,2025-03-06,Ajman,Credit Card,Online Store,4.0,March,3,High-Value
TXN00510,CUST0268,34,Female,Accessories,USB-C Cable Pack,3,219.31,0,657.93,2025-11-24,Abu Dhabi,Debit Card,Downtown Branch,4.0,November,11,High-Value
TXN00212,CUST0128,25,Male,Smart Home,Philips Hue Starter Kit,1,434.82,0,434.82,2025-07-02,Ras Al Khaimah,Debit Card,Downtown Branch,5.0,July,7,High-Value
TXN00704,CUST0244,56,Male,Tablets,Lenovo Tab P11,1,2344.98,5,2227.73,2025-03-01,Fujairah,Debit Card,Outlet Branch,2.0,March,3,High-Value
TXN00747,CUST0045,61,Female,TVs,Hisense 43in 4K,1,2342.76,0,2342.76,2025-10-08,Al Ain,Debit Card,Downtown Branch,3.0,October,10,At-Risk
TXN01046,CUST0274,19,Male,Gaming,PlayStation 5,5,2028.09,0,10140.45,2025-05-22,Abu Dhabi,Credit Card,Downtown Branch,1.0,May,5,Loyal/Regular
TXN00940,CUST0019,58,Female,Gaming,PlayStation 5,1,2389.8,5,2270.31,2025-01-18,Al Ain,Apple Pay,Downtown Branch,4.0,January,1,High-Value
TXN01166,CUST0228,59,Female,Mobiles,OnePlus 12,1,943.46,20,754.77,2025-12-26,Sharjah,Cash,Online Store,3.0,December,12,High-Value
TXN01114,CUST0108,50,Male,TVs,Sony 50in Bravia,3,5399.37,0,16198.11,2025-02-17,Fujairah,Debit Card,Downtown Branch,4.0,February,2,High-Value
TXN00479,CUST0200,47,Female,Accessories,Wireless Charger Pad,3,76.45,0,229.35,2025-12-15,Fujairah,Apple Pay,Online Store,5.0,December,12,High-Value
TXN00492,CUST0149,65,Male,Audio,AirPods Pro 2,5,1064.88,5,5058.18,2025-03-13,Sharjah,Credit Card,Online Store,4.0,March,3,Loyal/Regular
TXN00842,CUST0161,59,Female,Tablets,Lenovo Tab P11,1,1152.12,0,1152.12,2025-01-06,Ras Al Khaimah,Apple Pay,Online Store,5.0,January,1,High-Value
TXN01071,CUST0021,60,Male,Gaming,Logitech G502 Mouse,1,1876.57,5,1782.74,2025-06-04,Fujairah,Credit Card,Downtown Branch,5.0,June,6,High-Value
TXN00365,CUST0154,28,Male,TVs,Samsung 55in QLED,2,3909.13,0,7818.26,2025-11-16,Ajman,Credit Card,Outlet Branch,5.0,November,11,Loyal/Regular
TXN00297,CUST0231,31,Female,Accessories,USB-C Cable Pack,1,338.43,5,321.51,2025-08-14,Abu Dhabi,Tabby (BNPL),Outlet Branch,5.0,August,8,At-Risk
